TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,POSTED_TS,TRANSACTION_TYPE,TRANSACTION_CHANNEL,DEBIT_CREDIT_INDICATOR,AMOUNT,SIGNED_AMOUNT,DESCRIPTION,MERCHANT_NAME,BRANCH_ID,REFERENCE_NUMBER,TRANSACTION_STATUS,CREATED_TS
729,123,2016-12-25,2016-12-25 19:28:32,DEPOSIT,MOBILE,CREDIT,2940.83,2940.83,Synthetic deposit transaction,,,TXN00000000000729,POSTED,2016-12-25 00:00:00
730,140,2024-01-18,2024-01-18 01:44:51,ACH,ACH,DEBIT,872.46,-872.46,Synthetic ach transaction,,,TXN00000000000730,POSTED,2024-01-18 00:00:00
731,59,2021-07-16,2021-07-16 08:11:07,DEBIT_CARD,CARD,DEBIT,309.98,-309.98,Synthetic debit card transaction,Home Supply Center,,TXN00000000000731,POSTED,2021-07-16 00:00:00
732,126,2018-11-27,2018-11-28 02:15:01,WITHDRAWAL,ATM,DEBIT,209.2,-209.2,Synthetic withdrawal transaction,,,TXN00000000000732,POSTED,2018-11-27 00:00:00
733,22,2008-07-22,2008-07-22 10:56:19,CHECK,MOBILE,DEBIT,2406.45,-2406.45,Synthetic check transaction,,,TXN00000000000733,POSTED,2008-07-22 00:00:00
734,78,2025-10-05,2025-10-07 11:02:05,DEPOSIT,MOBILE,CREDIT,7947.55,7947.55,Synthetic deposit transaction,,,TXN00000000000734,POSTED,2025-10-05 00:00:00
735,20,2012-05-17,2012-05-19 09:12:06,DEPOSIT,MOBILE,CREDIT,4699.38,4699.38,Synthetic deposit transaction,,,TXN00000000000735,POSTED,2012-05-17 00:00:00
736,123,2008-07-12,2008-07-13 04:02:10,ACH,ACH,CREDIT,5968.76,5968.76,Synthetic ach transaction,,,TXN00000000000736,POSTED,2008-07-12 00:00:00
737,91,2017-07-27,2017-07-28 03:54:09,DEBIT_CARD,CARD,DEBIT,64.78,-64.78,Synthetic debit card transaction,Home Supply Center,,TXN00000000000737,POSTED,2017-07-27 00:00:00
738,108,2025-06-06,2025-06-08 08:32:59,DEBIT_CARD,CARD,DEBIT,262.69,-262.69,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000738,POSTED,2025-06-06 00:00:00
739,57,2016-01-16,2016-01-16 04:20:17,ATM,ATM,DEBIT,575.42,-575.42,Synthetic atm transaction,,,TXN00000000000739,POSTED,2016-01-16 00:00:00
740,90,2023-04-22,2023-04-24 19:49:05,DEPOSIT,MOBILE,CREDIT,10026.32,10026.32,Synthetic deposit transaction,,,TXN00000000000740,POSTED,2023-04-22 00:00:00
741,108,2018-07-19,2018-07-21 22:15:46,ATM,ATM,DEBIT,238.93,-238.93,Synthetic atm transaction,,,TXN00000000000741,POSTED,2018-07-19 00:00:00
742,109,2021-06-06,2021-06-06 05:45:07,ACH,ACH,DEBIT,205.36,-205.36,Synthetic ach transaction,,,TXN00000000000742,POSTED,2021-06-06 00:00:00
743,63,2016-05-19,2016-05-19 21:48:34,ACH,ACH,CREDIT,4494.94,4494.94,Synthetic ach transaction,,,TXN00000000000743,POSTED,2016-05-19 00:00:00
744,121,2026-05-07,2026-05-07 02:20:19,INTEREST,INTERNAL,CREDIT,38.98,38.98,Synthetic interest transaction,,,TXN00000000000744,POSTED,2026-05-07 00:00:00
745,45,2018-08-11,2018-08-13 03:39:12,ACH,ACH,CREDIT,5516.92,5516.92,Synthetic ach transaction,,,TXN00000000000745,POSTED,2018-08-11 00:00:00
746,59,2021-06-17,2021-06-17 15:25:38,WITHDRAWAL,ATM,DEBIT,2445.26,-2445.26,Synthetic withdrawal transaction,,,TXN00000000000746,POSTED,2021-06-17 00:00:00
747,103,2025-08-02,2025-08-03 05:29:54,ACH,ACH,CREDIT,2877.56,2877.56,Synthetic ach transaction,,,TXN00000000000747,POSTED,2025-08-02 00:00:00
748,98,2015-04-15,2015-04-17 08:42:37,ACH,ACH,CREDIT,648.79,648.79,Synthetic ach transaction,,,TXN00000000000748,POSTED,2015-04-15 00:00:00
749,86,2012-05-20,2012-05-21 16:10:22,ATM,ATM,DEBIT,458.78,-458.78,Synthetic atm transaction,,,TXN00000000000749,POSTED,2012-05-20 00:00:00
750,52,2020-07-31,2020-07-31 00:37:02,ATM,ATM,DEBIT,202.46,-202.46,Synthetic atm transaction,,,TXN00000000000750,POSTED,2020-07-31 00:00:00
751,92,2022-08-01,2022-08-01 07:05:27,WITHDRAWAL,ATM,DEBIT,2435.15,-2435.15,Synthetic withdrawal transaction,,,TXN00000000000751,POSTED,2022-08-01 00:00:00
752,85,2014-07-24,2014-07-24 02:43:26,DEPOSIT,BRANCH,CREDIT,5733.9,5733.9,Synthetic deposit transaction,,19.0,TXN00000000000752,POSTED,2014-07-24 00:00:00
753,75,2017-01-24,2017-01-25 23:38:19,ACH,ACH,CREDIT,5309.3,5309.3,Synthetic ach transaction,,,TXN00000000000753,POSTED,2017-01-24 00:00:00
754,37,2023-06-21,2023-06-23 20:27:32,WITHDRAWAL,ATM,DEBIT,741.29,-741.29,Synthetic withdrawal transaction,,,TXN00000000000754,POSTED,2023-06-21 00:00:00
755,111,2007-07-24,2007-07-25 12:13:42,DEPOSIT,BRANCH,CREDIT,11497.03,11497.03,Synthetic deposit transaction,,20.0,TXN00000000000755,POSTED,2007-07-24 00:00:00
756,25,2024-11-07,2024-11-07 11:45:29,ACH,ACH,CREDIT,1899.47,1899.47,Synthetic ach transaction,,,TXN00000000000756,POSTED,2024-11-07 00:00:00
757,18,2015-07-19,2015-07-21 23:48:31,CHECK,BRANCH,DEBIT,2848.41,-2848.41,Synthetic check transaction,,24.0,TXN00000000000757,POSTED,2015-07-19 00:00:00
758,122,2023-07-21,2023-07-22 05:11:43,DEPOSIT,BRANCH,CREDIT,494.32,494.32,Synthetic deposit transaction,,18.0,TXN00000000000758,POSTED,2023-07-21 00:00:00
759,105,2017-11-25,2017-11-27 01:42:07,DEBIT_CARD,CARD,DEBIT,229.16,-229.16,Synthetic debit card transaction,River Cafe,,TXN00000000000759,POSTED,2017-11-25 00:00:00
760,11,2014-09-08,2014-09-09 05:04:28,DEPOSIT,BRANCH,CREDIT,3502.11,3502.11,Synthetic deposit transaction,,8.0,TXN00000000000760,POSTED,2014-09-08 00:00:00
761,19,2012-03-07,2012-03-08 09:50:58,DEBIT_CARD,CARD,DEBIT,212.41,-212.41,Synthetic debit card transaction,Online Marketplace,,TXN00000000000761,POSTED,2012-03-07 00:00:00
762,28,2022-02-16,2022-02-17 20:00:31,WIRE,BRANCH,DEBIT,8553.66,-8553.66,Synthetic wire transaction,,6.0,TXN00000000000762,POSTED,2022-02-16 00:00:00
763,125,2018-10-24,2018-10-25 10:13:19,INTEREST,INTERNAL,CREDIT,9.58,9.58,Synthetic interest transaction,,,TXN00000000000763,POSTED,2018-10-24 00:00:00
764,38,2021-10-12,2021-10-12 15:24:01,ATM,ATM,DEBIT,587.57,-587.57,Synthetic atm transaction,,,TXN00000000000764,POSTED,2021-10-12 00:00:00
765,6,2025-03-31,2025-04-01 05:29:46,FEE,INTERNAL,DEBIT,8.34,-8.34,Synthetic fee transaction,,,TXN00000000000765,POSTED,2025-03-31 00:00:00
766,21,2019-08-07,2019-08-09 12:28:43,DEPOSIT,ACH,CREDIT,8042.34,8042.34,Synthetic deposit transaction,,,TXN00000000000766,POSTED,2019-08-07 00:00:00
767,14,2013-10-13,2013-10-14 11:04:15,DEPOSIT,MOBILE,CREDIT,2399.29,2399.29,Synthetic deposit transaction,,,TXN00000000000767,POSTED,2013-10-13 00:00:00
768,122,2025-02-12,2025-02-14 17:04:58,FEE,INTERNAL,DEBIT,37.92,-37.92,Synthetic fee transaction,,,TXN00000000000768,POSTED,2025-02-12 00:00:00
769,51,2016-04-03,2016-04-05 19:59:55,INTEREST,INTERNAL,CREDIT,3.56,3.56,Synthetic interest transaction,,,TXN00000000000769,POSTED,2016-04-03 00:00:00
770,38,2018-08-16,2018-08-18 14:25:27,DEPOSIT,MOBILE,CREDIT,11859.1,11859.1,Synthetic deposit transaction,,,TXN00000000000770,POSTED,2018-08-16 00:00:00
771,33,2025-12-04,2025-12-05 19:45:33,DEBIT_CARD,CARD,DEBIT,190.82,-190.82,Synthetic debit card transaction,Online Marketplace,,TXN00000000000771,POSTED,2025-12-04 00:00:00
772,97,2026-01-12,2026-01-14 15:11:17,DEBIT_CARD,CARD,DEBIT,10.24,-10.24,Synthetic debit card transaction,River Cafe,,TXN00000000000772,POSTED,2026-01-12 00:00:00
773,32,2025-07-04,2025-07-06 22:55:46,DEBIT_CARD,CARD,DEBIT,160.44,-160.44,Synthetic debit card transaction,Online Marketplace,,TXN00000000000773,POSTED,2025-07-04 00:00:00
774,86,2014-04-19,2014-04-20 07:44:22,WITHDRAWAL,BRANCH,DEBIT,1390.83,-1390.83,Synthetic withdrawal transaction,,23.0,TXN00000000000774,POSTED,2014-04-19 00:00:00
775,98,2017-12-24,2017-12-24 07:33:33,DEPOSIT,ACH,CREDIT,11944.45,11944.45,Synthetic deposit transaction,,,TXN00000000000775,POSTED,2017-12-24 00:00:00
776,23,2023-02-20,2023-02-22 10:40:54,CHECK,BRANCH,DEBIT,2541.43,-2541.43,Synthetic check transaction,,6.0,TXN00000000000776,POSTED,2023-02-20 00:00:00
777,9,2022-05-29,2022-05-31 21:13:01,DEPOSIT,MOBILE,CREDIT,1391.72,1391.72,Synthetic deposit transaction,,,TXN00000000000777,POSTED,2022-05-29 00:00:00
778,32,2021-08-06,2021-08-06 16:18:23,WITHDRAWAL,ATM,DEBIT,38.86,-38.86,Synthetic withdrawal transaction,,,TXN00000000000778,POSTED,2021-08-06 00:00:00
779,130,2018-11-27,2018-11-27 02:22:45,ATM,ATM,CREDIT,22.41,22.41,Synthetic atm transaction,,,TXN00000000000779,POSTED,2018-11-27 00:00:00
780,4,2025-07-10,,ACH,ACH,CREDIT,1469.94,1469.94,Synthetic ach transaction,,,TXN00000000000780,PENDING,2025-07-10 00:00:00
781,50,2022-04-24,2022-04-26 17:50:23,CHECK,MOBILE,DEBIT,3909.88,-3909.88,Synthetic check transaction,,,TXN00000000000781,POSTED,2022-04-24 00:00:00
782,82,2017-10-18,2017-10-20 13:23:15,ACH,ACH,DEBIT,3797.86,-3797.86,Synthetic ach transaction,,,TXN00000000000782,POSTED,2017-10-18 00:00:00
783,67,2025-09-02,2025-09-03 19:12:06,DEBIT_CARD,CARD,DEBIT,14.46,-14.46,Synthetic debit card transaction,North Star Grocery,,TXN00000000000783,POSTED,2025-09-02 00:00:00
784,40,2018-11-21,2018-11-23 08:37:20,CHECK,MOBILE,DEBIT,3933.99,-3933.99,Synthetic check transaction,,,TXN00000000000784,POSTED,2018-11-21 00:00:00
785,92,2021-07-05,2021-07-06 03:31:58,ATM,ATM,DEBIT,441.26,-441.26,Synthetic atm transaction,,,TXN00000000000785,POSTED,2021-07-05 00:00:00
786,67,2021-09-04,2021-09-04 08:56:00,ACH,ACH,DEBIT,687.82,-687.82,Synthetic ach transaction,,,TXN00000000000786,POSTED,2021-09-04 00:00:00
787,28,2022-06-11,2022-06-12 11:45:22,DEBIT_CARD,CARD,DEBIT,380.55,-380.55,Synthetic debit card transaction,Metro Fuel,,TXN00000000000787,POSTED,2022-06-11 00:00:00
788,6,2017-07-06,2017-07-06 11:43:52,ACH,ACH,DEBIT,3810.47,-3810.47,Synthetic ach transaction,,,TXN00000000000788,POSTED,2017-07-06 00:00:00
789,47,2026-04-04,2026-04-05 15:47:37,ACH,ACH,DEBIT,2916.37,-2916.37,Synthetic ach transaction,,,TXN00000000000789,POSTED,2026-04-04 00:00:00
790,2,2018-11-09,2018-11-09 11:05:36,DEBIT_CARD,CARD,DEBIT,242.57,-242.57,Synthetic debit card transaction,Online Marketplace,,TXN00000000000790,POSTED,2018-11-09 00:00:00
791,56,2020-03-16,2020-03-16 09:13:02,ACH,ACH,DEBIT,523.57,-523.57,Synthetic ach transaction,,,TXN00000000000791,POSTED,2020-03-16 00:00:00
792,69,2022-03-21,2022-03-23 20:54:38,DEBIT_CARD,CARD,DEBIT,211.77,-211.77,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000792,POSTED,2022-03-21 00:00:00
793,103,2023-03-14,2023-03-16 04:34:43,ATM,ATM,DEBIT,116.08,-116.08,Synthetic atm transaction,,,TXN00000000000793,POSTED,2023-03-14 00:00:00
794,125,2023-10-07,2023-10-08 17:17:52,DEPOSIT,MOBILE,CREDIT,7295.4,7295.4,Synthetic deposit transaction,,,TXN00000000000794,POSTED,2023-10-07 00:00:00
795,91,2018-10-18,2018-10-19 05:50:28,DEPOSIT,BRANCH,CREDIT,11498.01,11498.01,Synthetic deposit transaction,,4.0,TXN00000000000795,POSTED,2018-10-18 00:00:00
796,76,2024-07-10,2024-07-12 09:35:28,DEPOSIT,BRANCH,CREDIT,2175.25,2175.25,Synthetic deposit transaction,,12.0,TXN00000000000796,POSTED,2024-07-10 00:00:00
797,48,2017-02-03,2017-02-03 00:47:37,ATM,ATM,DEBIT,90.94,-90.94,Synthetic atm transaction,,,TXN00000000000797,POSTED,2017-02-03 00:00:00
798,85,2010-03-22,2010-03-22 15:50:06,DEBIT_CARD,CARD,DEBIT,175.36,-175.36,Synthetic debit card transaction,Online Marketplace,,TXN00000000000798,POSTED,2010-03-22 00:00:00
799,27,2022-11-06,2022-11-06 03:36:58,DEBIT_CARD,CARD,DEBIT,145.05,-145.05,Synthetic debit card transaction,River Cafe,,TXN00000000000799,POSTED,2022-11-06 00:00:00
800,127,2018-05-09,2018-05-10 03:52:43,ACH,ACH,CREDIT,1047.56,1047.56,Synthetic ach transaction,,,TXN00000000000800,POSTED,2018-05-09 00:00:00
801,61,2024-12-21,2024-12-23 17:13:56,ACH,ACH,DEBIT,5053.82,-5053.82,Synthetic ach transaction,,,TXN00000000000801,POSTED,2024-12-21 00:00:00
802,137,2024-10-11,2024-10-13 06:52:55,ACH,ACH,DEBIT,4346.44,-4346.44,Synthetic ach transaction,,,TXN00000000000802,POSTED,2024-10-11 00:00:00
803,89,2022-01-25,2022-01-27 13:47:54,ACH,ACH,CREDIT,4186.33,4186.33,Synthetic ach transaction,,,TXN00000000000803,POSTED,2022-01-25 00:00:00
804,32,2021-11-09,2021-11-09 23:30:35,WITHDRAWAL,BRANCH,DEBIT,2067.13,-2067.13,Synthetic withdrawal transaction,,9.0,TXN00000000000804,POSTED,2021-11-09 00:00:00
805,112,2012-12-21,2012-12-21 08:04:06,ACH,ACH,DEBIT,1576.63,-1576.63,Synthetic ach transaction,,,TXN00000000000805,POSTED,2012-12-21 00:00:00
806,13,2023-05-15,2023-05-15 08:43:51,ACH,ACH,CREDIT,5551.03,5551.03,Synthetic ach transaction,,,TXN00000000000806,POSTED,2023-05-15 00:00:00
807,33,2024-02-27,2024-02-28 10:48:05,DEPOSIT,ACH,CREDIT,6270.73,6270.73,Synthetic deposit transaction,,,TXN00000000000807,POSTED,2024-02-27 00:00:00
808,126,2021-05-24,2021-05-25 16:40:11,DEBIT_CARD,CARD,DEBIT,345.49,-345.49,Synthetic debit card transaction,Home Supply Center,,TXN00000000000808,POSTED,2021-05-24 00:00:00
809,63,2022-11-30,2022-11-30 15:44:18,CHECK,BRANCH,DEBIT,259.86,-259.86,Synthetic check transaction,,19.0,TXN00000000000809,POSTED,2022-11-30 00:00:00
810,120,2019-01-22,2019-01-23 09:03:39,WIRE,BRANCH,DEBIT,19131.95,-19131.95,Synthetic wire transaction,,10.0,TXN00000000000810,POSTED,2019-01-22 00:00:00
811,40,2024-03-27,2024-03-29 08:47:57,ACH,ACH,DEBIT,5210.46,-5210.46,Synthetic ach transaction,,,TXN00000000000811,POSTED,2024-03-27 00:00:00
812,103,2023-03-03,2023-03-05 06:15:04,ACH,ACH,CREDIT,905.06,905.06,Synthetic ach transaction,,,TXN00000000000812,POSTED,2023-03-03 00:00:00
813,29,2011-02-17,2011-02-17 19:20:19,ACH,ACH,CREDIT,3979.77,3979.77,Synthetic ach transaction,,,TXN00000000000813,POSTED,2011-02-17 00:00:00
814,31,2023-12-16,2023-12-17 02:55:35,DEBIT_CARD,CARD,DEBIT,230.04,-230.04,Synthetic debit card transaction,North Star Grocery,,TXN00000000000814,POSTED,2023-12-16 00:00:00
815,26,2015-04-05,2015-04-06 14:33:41,CHECK,BRANCH,DEBIT,1622.71,-1622.71,Synthetic check transaction,,12.0,TXN00000000000815,POSTED,2015-04-05 00:00:00
816,127,2018-10-20,2018-10-20 17:23:11,DEBIT_CARD,CARD,DEBIT,54.49,-54.49,Synthetic debit card transaction,North Star Grocery,,TXN00000000000816,POSTED,2018-10-20 00:00:00
817,17,2024-09-11,2024-09-13 02:22:00,ACH,ACH,DEBIT,1338.83,-1338.83,Synthetic ach transaction,,,TXN00000000000817,POSTED,2024-09-11 00:00:00
818,69,2024-09-14,2024-09-15 12:38:41,ATM,ATM,DEBIT,445.65,-445.65,Synthetic atm transaction,,,TXN00000000000818,POSTED,2024-09-14 00:00:00
819,123,2013-11-13,2013-11-14 09:08:52,DEPOSIT,MOBILE,CREDIT,2016.41,2016.41,Synthetic deposit transaction,,,TXN00000000000819,POSTED,2013-11-13 00:00:00
820,37,2022-08-22,2022-08-22 12:25:54,FEE,INTERNAL,DEBIT,43.97,-43.97,Synthetic fee transaction,,,TXN00000000000820,POSTED,2022-08-22 00:00:00
821,3,2012-07-24,2012-07-25 17:18:25,DEBIT_CARD,CARD,DEBIT,214.24,-214.24,Synthetic debit card transaction,North Star Grocery,,TXN00000000000821,POSTED,2012-07-24 00:00:00
822,75,2018-07-28,2018-07-29 11:43:44,DEBIT_CARD,CARD,DEBIT,139.16,-139.16,Synthetic debit card transaction,Home Supply Center,,TXN00000000000822,POSTED,2018-07-28 00:00:00
823,90,2025-05-18,2025-05-19 00:18:07,ATM,ATM,CREDIT,500.09,500.09,Synthetic atm transaction,,,TXN00000000000823,POSTED,2025-05-18 00:00:00
824,133,2024-06-17,2024-06-17 16:02:18,FEE,INTERNAL,DEBIT,10.92,-10.92,Synthetic fee transaction,,,TXN00000000000824,POSTED,2024-06-17 00:00:00
825,37,2024-07-27,2024-07-28 03:30:32,DEBIT_CARD,CARD,DEBIT,335.73,-335.73,Synthetic debit card transaction,Metro Fuel,,TXN00000000000825,POSTED,2024-07-27 00:00:00
826,28,2023-03-08,2023-03-09 06:23:11,DEPOSIT,MOBILE,CREDIT,10658.18,10658.18,Synthetic deposit transaction,,,TXN00000000000826,POSTED,2023-03-08 00:00:00
827,71,2021-10-24,,ATM,ATM,CREDIT,187.28,187.28,Synthetic atm transaction,,,TXN00000000000827,PENDING,2021-10-24 00:00:00
828,128,2021-04-11,2021-04-11 01:08:07,ACH,ACH,DEBIT,1747.35,-1747.35,Synthetic ach transaction,,,TXN00000000000828,POSTED,2021-04-11 00:00:00
829,117,2026-06-18,2026-06-18 00:02:48,ATM,ATM,DEBIT,269.59,-269.59,Synthetic atm transaction,,,TXN00000000000829,POSTED,2026-06-18 00:00:00
830,13,2022-10-10,2022-10-11 07:27:39,ACH,ACH,CREDIT,877.3,877.3,Synthetic ach transaction,,,TXN00000000000830,POSTED,2022-10-10 00:00:00
831,150,2024-06-05,2024-06-06 05:03:45,DEBIT_CARD,CARD,DEBIT,365.83,-365.83,Synthetic debit card transaction,Home Supply Center,,TXN00000000000831,POSTED,2024-06-05 00:00:00
832,26,2020-01-07,2020-01-08 18:06:03,WITHDRAWAL,ATM,DEBIT,1703.73,-1703.73,Synthetic withdrawal transaction,,,TXN00000000000832,POSTED,2020-01-07 00:00:00
833,36,2026-04-13,2026-04-14 17:15:47,DEPOSIT,MOBILE,CREDIT,3626.73,3626.73,Synthetic deposit transaction,,,TXN00000000000833,POSTED,2026-04-13 00:00:00
834,119,2024-03-03,2024-03-05 01:53:31,WIRE,ONLINE,CREDIT,17506.27,17506.27,Synthetic wire transaction,,,TXN00000000000834,POSTED,2024-03-03 00:00:00
835,92,2024-09-01,2024-09-03 07:50:04,DEBIT_CARD,CARD,DEBIT,15.37,-15.37,Synthetic debit card transaction,Online Marketplace,,TXN00000000000835,POSTED,2024-09-01 00:00:00
836,108,2015-02-03,2015-02-04 17:11:01,DEPOSIT,ACH,CREDIT,1544.75,1544.75,Synthetic deposit transaction,,,TXN00000000000836,POSTED,2015-02-03 00:00:00
837,76,2021-06-09,2021-06-10 13:43:12,DEPOSIT,MOBILE,CREDIT,5564.44,5564.44,Synthetic deposit transaction,,,TXN00000000000837,POSTED,2021-06-09 00:00:00
838,118,2016-01-30,2016-02-01 02:17:14,ACH,ACH,CREDIT,4936.09,4936.09,Synthetic ach transaction,,,TXN00000000000838,POSTED,2016-01-30 00:00:00
839,85,2024-10-23,2024-10-24 22:34:45,ACH,ACH,DEBIT,840.01,-840.01,Synthetic ach transaction,,,TXN00000000000839,POSTED,2024-10-23 00:00:00
840,40,2021-12-14,2021-12-15 19:58:00,CHECK,MOBILE,DEBIT,476.54,-476.54,Synthetic check transaction,,,TXN00000000000840,POSTED,2021-12-14 00:00:00
841,31,2026-05-26,2026-05-26 21:50:23,ACH,ACH,DEBIT,2359.52,-2359.52,Synthetic ach transaction,,,TXN00000000000841,POSTED,2026-05-26 00:00:00
842,104,2024-03-18,2024-03-19 07:28:58,WITHDRAWAL,ATM,DEBIT,2151.1,-2151.1,Synthetic withdrawal transaction,,,TXN00000000000842,POSTED,2024-03-18 00:00:00
843,38,2021-09-09,2021-09-11 00:36:30,ACH,ACH,DEBIT,2870.05,-2870.05,Synthetic ach transaction,,,TXN00000000000843,POSTED,2021-09-09 00:00:00
844,26,2025-03-19,2025-03-19 20:38:17,DEBIT_CARD,CARD,DEBIT,210.39,-210.39,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000844,POSTED,2025-03-19 00:00:00
845,118,2017-07-22,2017-07-23 10:04:19,DEBIT_CARD,CARD,DEBIT,22.06,-22.06,Synthetic debit card transaction,River Cafe,,TXN00000000000845,POSTED,2017-07-22 00:00:00
846,118,2021-01-26,2021-01-26 11:01:29,ACH,ACH,DEBIT,3090.44,-3090.44,Synthetic ach transaction,,,TXN00000000000846,POSTED,2021-01-26 00:00:00
847,91,2025-02-13,2025-02-13 22:03:31,INTEREST,INTERNAL,CREDIT,69.59,69.59,Synthetic interest transaction,,,TXN00000000000847,POSTED,2025-02-13 00:00:00
848,101,2009-09-24,2009-09-26 08:27:45,WITHDRAWAL,BRANCH,DEBIT,1448.58,-1448.58,Synthetic withdrawal transaction,,10.0,TXN00000000000848,POSTED,2009-09-24 00:00:00
849,135,2023-05-24,2023-05-24 16:52:19,ACH,ACH,CREDIT,201.39,201.39,Synthetic ach transaction,,,TXN00000000000849,POSTED,2023-05-24 00:00:00
850,25,2024-12-24,2024-12-25 03:58:05,DEBIT_CARD,CARD,DEBIT,50.13,-50.13,Synthetic debit card transaction,Metro Fuel,,TXN00000000000850,POSTED,2024-12-24 00:00:00
851,108,2014-07-21,2014-07-22 21:58:09,ACH,ACH,CREDIT,2663.13,2663.13,Synthetic ach transaction,,,TXN00000000000851,POSTED,2014-07-21 00:00:00
852,8,2026-04-19,2026-04-21 01:25:56,ACH,ACH,DEBIT,1194.41,-1194.41,Synthetic ach transaction,,,TXN00000000000852,POSTED,2026-04-19 00:00:00
853,74,2023-07-22,2023-07-22 14:49:16,ATM,ATM,DEBIT,384.89,-384.89,Synthetic atm transaction,,,TXN00000000000853,POSTED,2023-07-22 00:00:00
854,9,2020-09-24,2020-09-26 21:44:26,DEPOSIT,ACH,CREDIT,4101.72,4101.72,Synthetic deposit transaction,,,TXN00000000000854,POSTED,2020-09-24 00:00:00
855,136,2017-11-08,2017-11-09 21:32:43,ATM,ATM,DEBIT,484.93,-484.93,Synthetic atm transaction,,,TXN00000000000855,POSTED,2017-11-08 00:00:00
856,97,2025-10-30,2025-10-31 00:05:48,DEBIT_CARD,CARD,DEBIT,225.92,-225.92,Synthetic debit card transaction,North Star Grocery,,TXN00000000000856,POSTED,2025-10-30 00:00:00
857,6,2013-04-04,2013-04-06 22:29:45,DEPOSIT,MOBILE,CREDIT,834.07,834.07,Synthetic deposit transaction,,,TXN00000000000857,POSTED,2013-04-04 00:00:00
858,74,2022-09-17,2022-09-19 20:13:29,DEBIT_CARD,CARD,DEBIT,247.04,-247.04,Synthetic debit card transaction,North Star Grocery,,TXN00000000000858,POSTED,2022-09-17 00:00:00
859,68,2020-09-08,2020-09-08 14:52:18,ACH,ACH,CREDIT,5330.97,5330.97,Synthetic ach transaction,,,TXN00000000000859,POSTED,2020-09-08 00:00:00
860,141,2026-03-09,2026-03-10 20:25:08,WITHDRAWAL,BRANCH,DEBIT,2018.04,-2018.04,Synthetic withdrawal transaction,,20.0,TXN00000000000860,POSTED,2026-03-09 00:00:00
861,10,2016-06-27,2016-06-27 03:02:22,WITHDRAWAL,ATM,DEBIT,2367.57,-2367.57,Synthetic withdrawal transaction,,,TXN00000000000861,POSTED,2016-06-27 00:00:00
862,27,2011-01-24,2011-01-24 04:01:51,DEBIT_CARD,CARD,DEBIT,138.63,-138.63,Synthetic debit card transaction,Metro Fuel,,TXN00000000000862,POSTED,2011-01-24 00:00:00
863,7,2021-03-06,2021-03-07 07:17:28,DEBIT_CARD,CARD,DEBIT,26.31,-26.31,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000863,POSTED,2021-03-06 00:00:00
864,110,2020-02-03,2020-02-03 17:20:34,ACH,ACH,CREDIT,2075.18,2075.18,Synthetic ach transaction,,,TXN00000000000864,POSTED,2020-02-03 00:00:00
865,60,2014-11-25,2014-11-27 04:24:58,CHECK,MOBILE,DEBIT,3963.94,-3963.94,Synthetic check transaction,,,TXN00000000000865,POSTED,2014-11-25 00:00:00
866,64,2024-01-26,2024-01-27 23:42:39,ACH,ACH,DEBIT,286.22,-286.22,Synthetic ach transaction,,,TXN00000000000866,POSTED,2024-01-26 00:00:00
867,63,2018-10-18,2018-10-18 14:59:25,ACH,ACH,CREDIT,481.36,481.36,Synthetic ach transaction,,,TXN00000000000867,POSTED,2018-10-18 00:00:00
868,127,2022-12-27,2022-12-27 21:18:45,DEPOSIT,MOBILE,CREDIT,11298.3,11298.3,Synthetic deposit transaction,,,TXN00000000000868,POSTED,2022-12-27 00:00:00
869,63,2021-06-04,2021-06-05 21:16:59,DEPOSIT,BRANCH,CREDIT,10807.1,10807.1,Synthetic deposit transaction,,19.0,TXN00000000000869,POSTED,2021-06-04 00:00:00
870,125,2020-04-26,2020-04-28 09:22:33,ACH,ACH,DEBIT,758.42,-758.42,Synthetic ach transaction,,,TXN00000000000870,POSTED,2020-04-26 00:00:00
871,37,2022-10-08,2022-10-08 20:14:27,WITHDRAWAL,BRANCH,DEBIT,1257.29,-1257.29,Synthetic withdrawal transaction,,18.0,TXN00000000000871,POSTED,2022-10-08 00:00:00
872,99,2022-10-13,2022-10-14 04:00:37,DEPOSIT,MOBILE,CREDIT,5954.38,5954.38,Synthetic deposit transaction,,,TXN00000000000872,POSTED,2022-10-13 00:00:00
873,114,2019-07-08,2019-07-10 07:33:34,ATM,ATM,CREDIT,403.03,403.03,Synthetic atm transaction,,,TXN00000000000873,POSTED,2019-07-08 00:00:00
874,90,2019-07-20,2019-07-22 12:23:00,WITHDRAWAL,BRANCH,DEBIT,1897.99,-1897.99,Synthetic withdrawal transaction,,2.0,TXN00000000000874,POSTED,2019-07-20 00:00:00
875,112,2017-06-26,2017-06-26 20:55:45,DEPOSIT,ACH,CREDIT,11430.63,11430.63,Synthetic deposit transaction,,,TXN00000000000875,POSTED,2017-06-26 00:00:00
876,137,2023-05-06,2023-05-06 01:06:20,DEBIT_CARD,CARD,DEBIT,336.3,-336.3,Synthetic debit card transaction,Metro Fuel,,TXN00000000000876,POSTED,2023-05-06 00:00:00
